,Gebiedscode,meting,date,doy,dop,plastic_6_packringen,plastic_tassen,plastic_kleine_plastic_tasjes,plastic_drankflessen_groterdan_halveliter,plastic_drankflessen_kleinerdan_halveliter,plastic_wikkels_van_drankflessen,plastic_verpakking_van_schoonmaakmiddelen,plastic_voedselverpakkingen_frietbakjes_etc,plastic_cosmeticaverpakkingen,plastic_motorolieverpakking_groterdan50cm,plastic_jerrycans,plastic_kratten,plastic_auto_onderdelen,plastic_doppen_en_deksels,plastic_aanstekers,plastic_speelgoed,plastic_plastic_bekers_of_delen_daarvan,plastic_netzakken,plastic_handschoenen_huishoudelijk,plastic_handschoenen_professioneel,plastic_touw_diameter_groterdan_1cm,plastic_touw_diameter_kleinerdan_1cm,plastic_sportvisspullen,plastic_breekstaafjes,plastic_emmers,plastic_industrieel_verpakkingsmateriaal,plastic_helmen,plastic_geweerpatronen,plastic_schoenen,plastic_plastic_stukjes_0_2_5cm_hard_plastic,plastic_plastic_stukjes_2_5_50cm_hard_plastic,plastic_plastic_stukjes_0_2_5cm_zacht_plastic,plastic_plastic_stukjes_2_5_50cm_zacht_plastic,plastic_overig_plastic,plastic_piepschuim_0_2_5cm,plastic_piepschuim_2_5_50cm,plastic_piepschuim_voedselverpakkingen,plastic_plastic_folies_groterdan_50cm,plastic_hard_plastic_groterdan_50cm,plastic_rietjes,plastic_snoep_snack_chipsverpakking,plastic_piepschuim_groterdan_50cm,plastic_piepschuim_bekers,plastic_bestek,plastic_biofilm_waterfiltertjes,plastic_kitspuiten,plastic_kunststof_band_tiewraps,plastic_lolliestokjes,plastic_motorolieverpakking_kleinerdan50cm,plastic_vuilniszakken,plastic_schrijfwaren,plastic_visdraad,plastic_vuurwerk,plastic_borden_new,plastic_roerstaafjes_new,plastic_bloempotten_new,plastic_plakband_new,rubber_ballonnen,rubber_banden,rubber_overig_rubber,textiel_kleding,textiel_vloerbedekking,textiel_schoeisel,textiel_overig_textiel,papier_tassen,papier_karton,papier_sigarettenverpakking,papier_sigarettenfilters,papier_kartonnen_bekers,papier_kranten,papier_papier_overig,papier_drankkarton,papier_ondefinieerbaar,hout_kurk,hout_pellets,hout_ijsstokjes,hout_kwasten,hout_overig_hout_keinderdan_50cm,hout_overig_hout_groterdan_50cm,metaal_aluminiumfolie,metaal_capsules,metaal_drankblikjes,metaal_elektriciteitsdraad,metaal_oud_ijzer,metaal_kroonkurken,metaal_oliedrum,metaal_omheinigsdraad_prikkeldraad,metaal_spuitbussen,metaal_verfblik,metaal_vislood,metaal_voedselblikken,metaal_wegwerpbarbecues,metaal_overig_metaal_kleinerdan_50cm,metaal_overig_metaal_groterdan_50cm,glas_flessen_pottten,glas_lampen_tl_lampen,glas_overig_glas,sanitair_cosmetica,sanitair_plastic_wattenstaafjes,sanitair_kartonnen_wattenstaafjes,sanitair_vochtige_doekjes,sanitair_condooms,sanitair_maandverband_en_verpakkingen_ervan,sanitair_plastic_kam_borstel,sanitair_tampons_en_tamponapplicators,sanitair_tissues_wc_papier,sanitair_toiletverfrissers,sanitair_overig_sanitair,medisch_verpakkingen,medisch_spuiten,medisch_overig_medisch,granulaat_korrels
27,W(074a)R-GENL,1,20180305,64.0,428.0,0.0,0.0004,0.0004,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,0.0004,0.0008,0.0004,0.0,0.0,0.0004,0.0108,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0012,0.0076,0.0072,0.0004,0.0,0.0,,,0.0,,0.0032,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0004,0.0,0.0004,0.0004,0.0,0.0,0.0072,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0012,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0024,0.0,0.0004,0.0,0.004,,0.0012,,,0.0,0.004,0.0,0.0,,0.0,0.0008,0.0,0.0,0.0,0.0004
28,W(063a)L-GENL,1,20180401,91.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0008,0.0008,0.0004,0.002,0.0004,0.0,0.0,,,0.0004,,0.0008,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0,0.0052,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0064,0.0,0.0,0.0,0.0008
29,W(060a)L-GENL,1,20180501,121.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0008,0.0,0.002,0.0,0.0,0.0004,,,0.0,,0.0004,,,0.0012,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
30,W(059a)L-GENL,1,20180303,62.0,426.0,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0004,0.0,0.0,0.0,0.0008,0.006,0.0044,0.0004,0.0,0.0,0.0,0.0,0.0,0.002,0.0008,0.0064,0.0016,0.0004,0.0,0.0,,,0.0,,0.0008,,,0.0016,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0012,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.022,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0004,0.0,0.0028
31,W(055a)L-GENL,1,20180416,106.0,470.0,0.0,0.0036,0.0008,0.0,0.0008,0.0012,0.0,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0012,0.0,0.0004,0.002,0.0008,0.0,0.0004,0.0028,0.034,0.0164,0.0,0.0008,0.0028,0.0,0.0,0.0,0.0,0.0028,0.0148,0.0116,0.0008,0.0,0.0012,,,0.0008,,0.004,,,0.0,,0.0,0.0004,,0.0,,0.0,0.0,,,,,,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0008,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0008,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0008
32,W(050a)L-GENL,1,20180311,70.0,434.0,0.0,0.0,0.0004,0.0,0.0,0.0032,0.0008,0.0016,0.0012,0.0,0.0,0.0,0.0,0.0084,0.0004,0.0,0.0016,0.0004,0.0,0.0,0.0012,0.0064,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0032,0.0092,0.0052,0.0056,0.0056,0.0,0.0124,,,0.0,,0.0032,,,0.0008,,0.0,0.0004,,0.0,,0.0008,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0044,0.0008,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0004,,0.002,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0004,0.0,0.0048
33,W(048a)L-GENL,1,20180408,98.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0008,0.0064,0.002,0.0,0.0,0.0008,,,0.0,,0.0008,,,0.0004,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0008,0.0004,0.0036,0.0,0.0,0.0012,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0004,0.0,0.0008,,0.0,,,0.0,0.0004,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
34,W(046a)L-GENL,1,20180326,85.0,449.0,0.0,0.0,0.0,0.0004,0.0012,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0008,0.0,0.002,0.0028,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0016,0.0024,0.002,0.0032,0.0008,0.0,0.0,,,0.0,,0.002,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0012,0.0,0.0,0.0012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,,0.0,,,0.0,0.0012,0.0,0.0,,0.0008,0.0,0.0,0.0,0.0,0.0
35,W(045a)R-GENL,1,20180306,65.0,429.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0016,0.0004,0.0,0.0,,,0.0,,0.0024,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0004,0.0,0.0,0.0
36,W(044a)L-GENL,1,20180316,75.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0012,0.0012,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0032,0.0028,0.0024,0.0,0.0,0.0008,,,0.0,,0.0024,,,0.0,,0.0,0.0004,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0008,0.0016,0.0,0.0,0.0024,0.0008,,0.0,0.0,0.0,0.0,0.0016,0.0,0.0008,0.0,0.0,0.0,0.0008,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,,0.0,,,0.0,0.002,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
37,W(042a)L-GENL,1,20180314,73.0,437.0,0.0,0.0008,0.0004,0.0004,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0008,0.0004,0.0,0.0,0.0,0.0044,0.0,0.0084,0.0,0.0,0.0004,0.0,0.0,0.0,0.002,0.0016,0.006,0.0036,0.0008,0.0,0.0008,,,0.0008,,0.0068,,,0.002,,0.0,0.0008,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0012,0.0,0.0,0.0024,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0004,,0.0,,,0.0,0.0012,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
38,W(038b)R-GENL,1,20180314,73.0,437.0,0.0004,0.0008,0.0024,0.0004,0.0,0.0008,0.0004,0.0004,0.0,0.0,0.0,0.0004,0.0,0.008,0.0,0.0004,0.0,0.0,0.0,0.0,0.0008,0.0064,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0044,0.0016,0.0052,0.0108,0.0032,0.0,0.0,,,0.0008,,0.0016,,,0.0,,0.0,0.0004,,0.0,,0.0,0.0,,,,,,0.0008,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0008,0.0,,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0004,0.0,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.004,0.0,0.0088,,0.006,,,0.0,0.0012,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.004
39,W(038a)L-GENL,1,20180416,106.0,470.0,0.0,0.0,0.0004,0.0004,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.006,0.0064,0.0088,0.0,0.002,,,0.0,,0.0004,,,0.0004,,0.0,0.0008,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0008,0.0,0.0,0.0044,0.0,0.0,0.0,0.008,0.0,0.0,0.0008,0.0004,,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0004,0.0,0.0,0.0024,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,,0.0004,,,0.0,0.0008,0.0,0.0004,,0.0048,0.0048,0.0,0.0,0.0,0.0
40,W(036a)L-GENL,1,20180306,65.0,429.0,0.0,0.0004,0.002,0.0016,0.0052,0.0,0.0,0.0132,0.0004,0.0,0.0012,0.0,0.0,0.0044,0.0004,0.0016,0.004,0.0016,0.0,0.0012,0.0024,0.0044,0.0004,0.0,0.0,0.0,0.0,0.0004,0.0,0.0024,0.0084,0.0096,0.034,0.0008,0.0,0.0028,,,0.0012,,0.0048,,,0.0008,,0.0008,0.0,,0.0,,0.0004,0.0,,,,,,0.0004,0.0,0.0008,0.0004,0.0004,0.0,0.012,0.0,0.0,0.0008,0.0004,0.0,0.0,0.0004,0.0008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0012,0.0004,0.0004,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0028,,0.002,,,0.0,0.002,0.0,0.0,,0.0,0.0012,0.0,0.0,0.0,0.0
41,W(035a)R-GENL,1,20180322,81.0,445.0,0.0,0.0012,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0016,0.0004,0.0004,0.0,0.0004,0.0,0.0004,0.0008,0.0168,0.0004,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.002,0.002,0.0604,0.0,0.0,0.0,,,0.0,,0.0024,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0008,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0004,0.0008,0.0,0.0,0.0016,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0052,,0.0012,,,0.0004,0.0004,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
42,W(031a)R-GENL,1,20180402,92.0,456.0,0.0004,0.0,0.002,0.0,0.0,0.0012,0.0,0.0032,0.0,0.0,0.0004,0.0,0.0,0.0024,0.0,0.0,0.0004,0.0004,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.008,0.0,0.004,0.0068,0.0008,0.0,0.0008,,,0.0,,0.0156,,,0.0012,,0.0,0.0024,,0.0,,0.0008,0.0,,,,,,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0004,0.0012,0.0016,0.004,0.0,0.0,0.002,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.002,0.0,0.0012,,0.0,,,0.0,0.0008,0.0,0.0004,,0.0,0.0,0.0004,0.0004,0.0,0.0076
43,W(025a)R-GENL,1,20180228,59.0,423.0,0.0,0.0004,0.0,0.0,0.0,0.0008,0.0004,0.0012,0.0004,0.0,0.0004,0.0,0.0004,0.0016,0.0,0.0,0.0016,0.0004,0.0,0.0,0.0004,0.0024,0.0,0.0,0.0004,0.0004,0.0,0.0004,0.0,0.002,0.0012,0.0016,0.016,0.0024,0.0,0.0012,,,0.0016,,0.008,,,0.0008,,0.0,0.0004,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0008,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0004,0.0,0.0,0.0,0.0044
44,W(024a)R-GENL,1,20180311,70.0,434.0,0.0,0.0,0.0008,0.0048,0.0012,0.0016,0.0008,0.0128,0.0012,0.0,0.0004,0.0,0.0,0.0204,0.0024,0.0056,0.002,0.0,0.0,0.0,0.0096,0.0264,0.0008,0.0004,0.0008,0.0004,0.0,0.0,0.0,0.0084,0.0136,0.0096,0.0108,0.004,0.0,0.0304,,,0.0012,,0.0092,,,0.0008,,0.0,0.0044,,0.0004,,0.0004,0.0,,,,,,0.0,0.0,0.0,0.0004,0.0,0.0012,0.002,0.0,0.0,0.0008,0.0012,0.0,0.0,0.0,0.0008,,0.0004,0.0004,0.0,0.0,0.0004,0.0004,0.0012,0.0,0.0048,0.0,0.0,0.0,0.0,0.0004,0.0012,0.0,0.0,0.0,0.0,0.0012,0.0,0.0068,0.0004,0.0116,,0.0392,,,0.0004,0.0,0.0,0.0008,,0.0008,0.004,0.0,0.0,0.0008,0.0
45,W(023a)L-GENL,1,20180304,63.0,427.0,0.0,0.0,0.0008,0.0004,0.0,0.0,0.0008,0.0016,0.0,0.0,0.0,0.0,0.0,0.0024,0.0008,0.0,0.0008,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0016,0.0108,0.0008,0.0,0.0008,,,0.0,,0.0012,,,0.0012,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.002,0.0004,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0004,0.0,0.0004,0.0008,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0172,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
46,W(022b)R-REFE,1,20180223,54.0,418.0,0.0,0.0,0.0,0.0004,0.0012,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0368,0.0036,0.0,0.0044,0.0008,0.0,0.0,0.0012,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0304,0.0404,0.0216,0.0416,0.002,0.0,0.0252,,,0.0028,,0.0452,,,0.0052,,0.0,0.0008,,0.0,,0.0,0.0,,,,,,0.0004,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0,0.0,0.0,0.0016,0.0,0.0,0.0008,0.0024,,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0004,,0.0568,,,0.0,0.0,0.0,0.0,,0.0008,0.0,0.0,0.0004,0.0,0.0
47,W(021a)R-GENL,1,20180316,75.0,439.0,0.0,0.0,0.0,0.0004,0.0,0.0028,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0032,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0052,0.0116,0.0004,0.0,0.0024,,,0.0008,,0.0044,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0004,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0016,0.0,0.0,0.0004,0.0,,0.0,0.0,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.008,,0.0,,,0.0,0.0,0.0,0.0016,,0.0,0.0,0.0,0.0,0.0,0.0
48,W(017a)L-GENL,1,20180323,82.0,446.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,,,0.0,,0.0012,,,0.0004,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0032,0.0,0.0,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.004,,0.0,,,0.0,0.004,0.0,0.0072,,0.0,0.0012,0.0,0.0,0.0004,0.0
49,W(013a)R-GENL,1,20180506,126.0,490.0,0.0,0.0008,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0008,0.0,0.0008,0.0004,0.0008,0.0,0.0004,0.0024,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.0032,0.012,0.004,0.0048,0.0,0.0004,,,0.0,,0.01,,,0.0004,,0.0004,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0008,0.0012,0.002,0.0,0.0,0.0,0.0,,0.0004,0.0,0.0008,0.0,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.012,,0.004,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
50,W(008a)L-GENL,1,20180309,68.0,432.0,0.0,0.0,0.0,0.0004,0.0004,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0024,0.0008,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.004,0.0,0.0116,0.0004,0.0,0.0,,,0.0004,,0.0,,,0.0,,0.0,0.0004,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0004,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0032,0.0,0.0,0.0,0.0
51,W(006a)R-GENL,1,20180312,71.0,435.0,0.0,0.0,0.0,0.0008,0.0012,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.008,0.002,0.0,0.0012,0.0012,0.0,0.0,0.0012,0.0116,0.0,0.0008,0.0004,0.0012,0.0,0.0024,0.0,0.0084,0.0056,0.0504,0.0064,0.0148,0.0,0.002,,,0.0,,0.02,,,0.0016,,0.0,0.0,,0.0,,0.0036,0.0,,,,,,0.0004,0.0,0.0008,0.0,0.0,0.0004,0.0208,0.0,0.0012,0.0004,0.008,0.0008,0.0,0.0048,0.0,,0.0004,0.0,0.0,0.0,0.0012,0.0,0.0048,0.0,0.0016,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.006,,0.0072,,,0.0,0.0,0.0,0.0,,0.0,0.0008,0.0,0.0,0.0,0.0
52,W(004a)L-GENL,1,20180306,65.0,429.0,0.0,0.0048,0.006,0.008,0.0024,0.0,0.0008,0.0192,0.0028,0.0004,0.0,0.0,0.0,0.0504,0.0048,0.0032,0.0112,0.0,0.0,0.0008,0.0004,0.0008,0.0012,0.0,0.0,0.0,0.0,0.0016,0.0,0.03,0.0512,0.0392,0.0412,0.0024,0.0,0.0444,,,0.002,,0.0632,,,0.0944,,0.0,0.0,,0.0012,,0.0012,0.0,,,,,,0.0004,0.0,0.002,0.0,0.0,0.0016,0.0024,0.0004,0.0004,0.0008,0.0,0.0084,0.0,0.012,0.0012,,0.0004,0.0,0.0,0.0,0.0004,0.0004,0.0024,0.0,0.0064,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0144,0.0016,0.0008,,0.0,,,0.0004,0.0012,0.0,0.0,,0.0,0.0024,0.0004,0.0004,0.0008,0.0044
53,W(001a)R-REFE,1,20180420,110.0,474.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0008,0.0012,0.0,0.0,0.0004,0.0,0.0,0.002,0.0,0.0008,0.0012,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.0032,0.0004,0.0,0.0004,0.0012,0.0004,0.0056,0.0056,0.0,0.0,0.0,,,0.0,,0.0052,,,0.0008,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0096,0.0,0.0,0.0004,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0024,,0.0,,,0.0,0.0028,0.0,0.0,,0.0,0.004,0.0,0.0,0.0,0.0032
